,Id,Probability,Score
48377,48378,0.144351897,745.5717012
48378,48379,0.440866083,619.4395939
48379,48380,0.084939586,794.4426768
48380,48381,0.084360766,795.0537362
48381,48382,0.205885034,710.4226641
48382,48383,0.351590229,650.0662204
48383,48384,0.127764464,757.1272522
48384,48385,0.318287595,662.3031757
48385,48386,0.56475738,578.6917053
48386,48387,0.911750531,408.9807436
48387,48388,0.232350292,697.7581499
48388,48389,0.651943963,548.6627192
48389,48390,0.075059171,805.4368568
48390,48391,0.640683548,552.6924287
48391,48392,0.491768127,602.6937122
48392,48393,0.345486463,652.2651944
48393,48394,0.902147264,418.2965053
48394,48395,0.079729988,800.0845458
48395,48396,0.11237705,769.0550221
48396,48397,0.133783785,752.795005
48397,48398,0.147887983,743.2533034
48398,48399,0.289995087,673.2443669
48399,48400,0.139248194,749.0026502
48400,48401,0.790568984,491.3402736
48401,48402,0.28346716,675.8554142
48402,48403,0.830955234,469.7406693
48403,48404,0.182381408,722.7241978
48404,48405,0.714169982,525.0938003
48405,48406,0.672612794,541.101854
48406,48407,0.146966449,743.8530348
48407,48408,0.442106187,619.0281974
48408,48409,0.382098783,639.3171236
48409,48410,0.180275153,723.8848256
48410,48411,0.095810256,783.6139648
48411,48412,0.224274081,701.5081052
48412,48413,0.097420753,782.10457
48413,48414,0.155633504,738.3305671
48414,48415,0.818666309,476.6997816
48415,48416,0.076007732,804.3256541
48416,48417,0.140984541,747.8237798
48417,48418,0.663713467,544.3852469
48418,48419,0.451560462,615.8992831
48419,48420,0.45336375,615.3038644
48420,48421,0.099814967,779.9012833
48421,48422,0.131548396,754.3841704
48422,48423,0.889319508,429.5444261
48423,48424,0.090246017,789.0099227
48424,48425,0.440698568,619.4951846
48425,48426,0.587116722,571.2015974
48426,48427,0.692111849,533.7410999
48427,48428,0.090883817,788.3764793
48428,48429,0.093678037,785.6476232
48429,48430,0.279286809,677.5465654
48430,48431,0.310847628,665.1258509
48431,48432,0.101945166,777.9801168
48432,48433,0.206259273,710.2355519
48433,48434,0.138463961,749.5391367
48434,48435,0.521692224,592.8978462
48435,48436,0.927559427,391.4271517
48436,48437,0.125513253,758.7922692
48437,48438,0.083206185,796.2840829
48438,48439,0.539674941,586.99101
48439,48440,0.487168794,604.1992926
48440,48441,0.07971907,800.0967185
48441,48442,0.091548745,787.720339
48442,48443,0.079994781,799.7897881
48443,48444,0.169349911,730.0817613
48444,48445,0.9178611,402.5647097
48445,48446,0.183946048,721.8687462
48446,48447,0.255094875,687.6586245
48447,48448,0.104780732,775.4772602
48448,48449,0.513972726,595.4269334
48449,48450,0.127544217,757.2890376
48450,48451,0.791293774,490.9817331
48451,48452,0.104205246,775.9803354
48452,48453,0.141519964,747.4627111
48453,48454,0.736675056,515.8475878
48454,48455,0.705398227,528.5773131
48455,48456,0.106387158,774.0857575
48456,48457,0.687228469,535.6075466
48457,48458,0.226480679,700.4742046
48458,48459,0.684740406,536.5523707
48459,48460,0.125205638,759.0217648
48460,48461,0.105462887,774.8840878
48461,48462,0.181547732,723.1823315
48462,48463,0.213857276,706.4896532
48463,48464,0.691995376,533.7858057
48464,48465,0.115769217,766.3091665
48465,48466,0.305860887,667.0385365
48466,48467,0.086495904,792.8182074
48467,48468,0.786863236,493.1593504
48468,48469,0.077438515,802.6733862
48469,48470,0.657917076,546.5006958
48470,48471,0.678191882,539.0201615
48471,48472,0.424255897,624.9757071
48472,48473,0.099859695,779.8605717
48473,48474,0.579791617,573.667106
48474,48475,0.10483952,775.4260067
48475,48476,0.171792336,728.6695617
48476,48477,0.107268571,773.330117
48477,48478,0.083038498,796.4640627
48478,48479,0.894131108,425.4673517
48479,48480,0.139368448,748.9206097
48480,48481,0.092366367,786.9193714
48481,48482,0.101636986,778.2558385
48482,48483,0.105046455,775.2457949
48483,48484,0.131810232,754.19685
48484,48485,0.149563981,742.1704379
48485,48486,0.163910983,733.2858683
48486,48487,0.455083533,614.7363944
48487,48488,0.078575399,801.3803354
48488,48489,0.110142825,770.9033526
48489,48490,0.36637145,644.8112825
48490,48491,0.204232749,711.2518016
48491,48492,0.103722766,776.4040027
48492,48493,0.141494641,747.4797623
48493,48494,0.115623476,766.4256901
48494,48495,0.108330412,772.4270151
48495,48496,0.153822517,739.4632476
48496,48497,0.154571432,738.993525
48497,48498,0.548974662,583.9239468
48498,48499,0.085177452,794.1926568
48499,48500,0.208320731,709.2093377
48500,48501,0.215376341,705.7524524
48501,48502,0.747074756,511.4047686
48502,48503,0.143016173,746.4597364
48503,48504,0.198139359,714.3534725
48504,48505,0.567592279,577.747586
48505,48506,0.595335551,568.4197198
48506,48507,0.118295253,764.3095007
48507,48508,0.584387855,572.1215444
48508,48509,0.093177786,786.1307523
48509,48510,0.390201709,636.5207899
48510,48511,0.078069354,801.9537635
48511,48512,0.638225461,553.5645604
48512,48513,0.131314473,754.5517893
48513,48514,0.914114197,406.5481564
48514,48515,0.233407877,697.2738941
48515,48516,0.82490965,473.2123118
48516,48517,0.894438752,425.2011633
48517,48518,0.331777229,657.272913
48518,48519,0.255187101,687.618928
48519,48520,0.329390042,658.1553089
48520,48521,0.700468941,530.5082896
48521,48522,0.261654436,684.8582789
48522,48523,0.106463222,774.0203305
48523,48524,0.84140167,463.5008
48524,48525,0.266909295,682.6474936
48525,48526,0.404972202,631.4757971
48526,48527,0.088558693,790.7053846
48527,48528,0.075903542,804.4470842
48528,48529,0.090926873,788.3338618
48529,48530,0.15408099,739.3009214
48530,48531,0.084842557,794.544846
48531,48532,0.10749323,773.1383896
48532,48533,0.116996232,765.333157
48533,48534,0.100777794,779.0284731
48534,48535,0.402068488,632.4626389
48535,48536,0.10217758,777.7726695
48536,48537,0.637593136,553.7884931
48537,48538,0.911759976,408.971141
48538,48539,0.226535505,700.4486069
48539,48540,0.171668882,728.7405585
48540,48541,0.879807387,437.1683113
48541,48542,0.258549967,686.177838
48542,48543,0.60244069,566.0002316
48543,48544,0.141058366,747.773927
48544,48545,0.099080845,780.5718143
48545,48546,0.098379542,781.2165116
48546,48547,0.693193525,533.3254709
48547,48548,0.428164626,623.6682885
48548,48549,0.424417888,624.9214614
48549,48550,0.155129187,738.6449057
48550,48551,0.119261834,763.5541118
48551,48552,0.33953191,654.4281558
48552,48553,0.206219536,710.2554077
48553,48554,0.68165345,537.7190488
48554,48555,0.663633532,544.4145406
48555,48556,0.12502356,759.1578314
48556,48557,0.081470584,798.16311
48557,48558,0.098745474,780.8796071
48558,48559,0.62480887,558.2811641
48559,48560,0.776385459,498.1814662
48560,48561,0.088750932,790.5107547
48561,48562,0.14347648,746.1529319
48562,48563,0.193844605,716.5829705
48563,48564,0.112472964,768.9763959
48564,48565,0.760988241,505.2669984
48565,48566,0.090902501,788.3579834
48566,48567,0.584665546,572.0280108
48567,48568,0.097706069,781.8394905
48568,48569,0.078334726,801.6526328
48569,48570,0.112334768,769.0897017
48570,48571,0.108195721,772.5411385
48571,48572,0.593089785,569.1815853
48572,48573,0.276255314,678.7826596
48573,48574,0.188543288,719.3873795
48574,48575,0.892098749,427.2089221
48575,48576,0.546046384,584.8908121
48576,48577,0.570641587,576.7304123
48577,48578,0.931208096,386.8785493
48578,48579,0.915200164,405.4101362
48579,48580,0.167889669,730.9338252
48580,48581,0.082810188,796.7096417
48581,48582,0.110632519,770.4954492
48582,48583,0.23581877,696.1756454
48583,48584,0.226994541,700.2344596
48584,48585,0.113445952,768.182073
48585,48586,0.259756408,685.6638239
48586,48587,0.88327036,434.4555448
48587,48588,0.143579293,746.0845168
48588,48589,0.13175089,754.2392762
48589,48590,0.113612111,768.0470195
48590,48591,0.172251589,728.4058054
48591,48592,0.089749023,789.5063233
48592,48593,0.404639852,631.5886321
48593,48594,0.747691167,511.137703
48594,48595,0.120192811,762.8315355
48595,48596,0.56632732,578.1690394
48596,48597,0.106395809,774.0783142
48597,48598,0.448609721,616.8744874
48598,48599,0.220686979,703.2043996
48599,48600,0.886049539,432.2274588
48600,48601,0.133847462,752.7500665
48601,48602,0.819816106,476.0646489
48602,48603,0.098280057,781.3082979
48603,48604,0.086831016,792.4718879
48604,48605,0.232528773,697.676318
48605,48606,0.209897457,708.4294687
48606,48607,0.30210088,668.4922495
48607,48608,0.080176719,799.5877775
48608,48609,0.073970381,806.7283517
48609,48610,0.924256767,395.3657816
48610,48611,0.107876191,772.8123759
48611,48612,0.581431786,573.1161204
48612,48613,0.43315495,622.0034204
48613,48614,0.125272047,758.9721796
48614,48615,0.416126618,627.7052153
48615,48616,0.115382593,766.6185624
48616,48617,0.50639721,597.9067187
48617,48618,0.638021668,553.6367505
48618,48619,0.63122154,556.0357057
48619,48620,0.084551889,794.8515483
48620,48621,0.092952746,786.3488492
48621,48622,0.131688791,754.2836909
48622,48623,0.172467008,728.2822787
48623,48624,0.167335863,731.2585226
48624,48625,0.074336599,806.2920136
48625,48626,0.735974089,516.1429208
48626,48627,0.137433567,750.2479102
48627,48628,0.796795051,488.2299177
48628,48629,0.103710542,776.4147592
48629,48630,0.076117286,804.198137
48630,48631,0.097582377,781.9543246
48631,48632,0.110233592,770.8276261
48632,48633,0.571381306,576.4833937
48633,48634,0.333627112,656.5913232
48634,48635,0.504764153,598.441122
48635,48636,0.882145073,435.3446092
48636,48637,0.185847069,720.8369313
48637,48638,0.135901438,751.3101174
48638,48639,0.269614769,681.5200763
48639,48640,0.095357483,784.0423966
48640,48641,0.405521149,631.2894909
48641,48642,0.178102364,725.0932548
48642,48643,0.863751538,448.9313502
48643,48644,0.105939305,774.4718195
48644,48645,0.5258048,591.549161
48645,48646,0.21559021,705.6489655
48646,48647,0.11902303,763.7402445
48647,48648,0.084342871,795.0726885
48648,48649,0.248155925,690.6729832
48649,48650,0.145811922,744.6088061
48650,48651,0.133653101,752.8872888
48651,48652,0.20410274,711.3172529
48652,48653,0.150709228,741.4362309
48653,48654,0.398294571,633.7487287
48654,48655,0.760358697,505.5498707
48655,48656,0.922959139,396.8702301
48656,48657,0.446576853,617.5470313
48657,48658,0.279984172,677.263382
48658,48659,0.195384197,715.7794778
48659,48660,0.866708439,446.857008
48660,48661,0.524734852,591.9001446
48661,48662,0.259885991,685.6087063
48662,48663,0.429617348,623.183145
48663,48664,0.706045462,528.3223814
48664,48665,0.199441724,713.6845967
48665,48666,0.106044051,774.3813968
48666,48667,0.091468788,787.7990121
48667,48668,0.345894278,652.11771
48668,48669,0.188952921,719.1685479
48669,48670,0.509349024,596.9406428
48670,48671,0.909102919,411.6366515
48671,48672,0.601872366,566.1942879
48672,48673,0.091610908,787.6592168
48673,48674,0.316338689,663.0391042
48674,48675,0.082993915,796.5119696
48675,48676,0.07635495,803.9220822
48676,48677,0.528723512,590.5913077
48677,48678,0.362925722,646.0278836
48678,48679,0.456210699,614.3646604
48679,48680,0.346244583,651.9910893
48680,48681,0.089532414,789.7234493
48681,48682,0.129872206,755.5908928
48682,48683,0.656557568,546.9943465
48683,48684,0.886829182,431.5939193
48684,48685,0.456312383,614.3311328
48685,48686,0.191322455,717.9097922
48686,48687,0.837918822,465.6170037
48687,48688,0.216758682,705.0848751
48688,48689,0.079398437,800.4548793
48689,48690,0.183455592,722.1362889
48690,48691,0.131158301,754.6638364
48691,48692,0.375598741,641.576634
48692,48693,0.364071848,645.6226703
48693,48694,0.093694379,785.6318796
48694,48695,0.194689409,716.1414818
48695,48696,0.129985622,755.5088261
48696,48697,0.771596933,500.4207373
48697,48698,0.573309274,575.8390726
48698,48699,0.087634819,791.646106
48699,48700,0.11054199,770.5707384
48700,48701,0.133236946,753.1816701
48701,48702,0.263042811,684.2714237
48702,48703,0.808427889,482.2221361
48703,48704,0.076738462,803.4782777
48704,48705,0.287834902,674.1044773
48705,48706,0.907682947,413.0325
48706,48707,0.097462585,782.0656617
48707,48708,0.320762457,661.3720916
48708,48709,0.265720148,683.1453275
48709,48710,0.1797939,724.1514964
48710,48711,0.762058445,504.7849492
48711,48712,0.101973506,777.9547987
48712,48713,0.166544648,731.7239064
48713,48714,0.139991755,748.4963211
48714,48715,0.081632448,797.9863367
48715,48716,0.09021733,789.0385083
48716,48717,0.297819623,670.1600487
48717,48718,0.090362938,788.8934992
48718,48719,0.215588757,705.6496683
48719,48720,0.329206415,658.2233186
48720,48721,0.093800567,785.5296398
48721,48722,0.095199524,784.1922918
48722,48723,0.195368106,715.7878506
48723,48724,0.263468946,684.0916998
48724,48725,0.095859043,783.5679087
48725,48726,0.183615968,722.0487432
48726,48727,0.197139694,714.8691346
48727,48728,0.29604189,670.8566232
48728,48729,0.113104081,768.4604881
48729,48730,0.135704537,751.4473569
48730,48731,0.683518324,537.0149717
48731,48732,0.097362164,782.1590891
48732,48733,0.214092014,706.3754869
48733,48734,0.10724769,773.3479551
48734,48735,0.063903703,819.5790973
48735,48736,0.629085025,556.7855865
48736,48737,0.789760688,491.7390489
48737,48738,0.256215132,687.1770728
48738,48739,0.831993065,469.1348183
48739,48740,0.391028083,636.2368088
48740,48741,0.077260464,802.8774675
48741,48742,0.116472944,765.748306
48742,48743,0.108266783,772.4809123
48743,48744,0.282828571,676.1127688
48744,48745,0.169090586,730.2326509
48745,48746,0.153126566,739.9014313
48746,48747,0.16569249,732.2271193
48747,48748,0.318120341,662.366238
48748,48749,0.142320899,746.9247151
48749,48750,0.099468059,780.2175928
48750,48751,0.107094268,773.4791133
48751,48752,0.214666355,706.096536
48752,48753,0.475069314,608.1640907
48753,48754,0.232326714,697.7689635
48754,48755,0.191606643,717.7596262
48755,48756,0.729676601,518.7740391
48756,48757,0.199300196,713.7571242
48757,48758,0.641872228,552.2697463
48758,48759,0.57641269,574.8003465
48759,48760,0.456837029,614.1581639
48760,48761,0.104480355,775.7395368
48761,48762,0.850227138,457.9638181
48762,48763,0.106291667,774.1679532
48763,48764,0.100689905,779.1078372
48764,48765,0.250075908,689.8333724
48765,48766,0.335069256,656.0612738
48766,48767,0.077624822,802.4603016
48767,48768,0.102787738,777.2300398
48768,48769,0.073831146,806.8947679
48769,48770,0.868380607,445.6666529
48770,48771,0.180659482,723.6722606
48771,48772,0.10756274,773.0791402
48772,48773,0.273660897,679.8472092
48773,48774,0.100250515,779.5055332
48774,48775,0.120965556,762.2354319
48775,48776,0.302623438,668.2896071
48776,48777,0.097483688,782.0460393
48777,48778,0.852066022,456.7765489
48778,48779,0.14867852,742.7412809
48779,48780,0.906553429,414.1291215
48780,48781,0.355680185,648.602553
48781,48782,0.111784995,769.5416655
48782,48783,0.097646093,781.8951553
48783,48784,0.099112086,780.5431895
48784,48785,0.137671683,750.0837226
48785,48786,0.151112326,741.1789008
48786,48787,0.076268078,804.0228954
48787,48788,0.08661131,792.6988049
48788,48789,0.089733391,789.5219768
48789,48790,0.35474086,648.9380322
48790,48791,0.083106637,796.3908887
48791,48792,0.113093726,768.4689325
48792,48793,0.647304865,550.329949
48793,48794,0.204485222,711.124786
48794,48795,0.321927845,660.9349688
48795,48796,0.076278895,804.0103368
48796,48797,0.18978068,718.7274555
48797,48798,0.143364804,746.2272909
48798,48799,0.106533742,773.959709
48799,48800,0.183458336,722.1347905
48800,48801,0.111729406,769.5874728
48801,48802,0.11586913,766.2293571
48802,48803,0.534372917,588.7354137
48803,48804,0.125975134,758.4485867
48804,48805,0.182387032,722.7211127
48805,48806,0.08631257,793.0081872
48806,48807,0.175708039,726.4383451
48807,48808,0.905594594,415.0507399
48808,48809,0.187318269,720.0439879
48809,48810,0.792783717,490.2417947
48810,48811,0.164240744,733.0891969
48811,48812,0.080815388,798.8819427
48812,48813,0.160317645,735.4498832
48813,48814,0.47478095,608.2586813
48814,48815,0.07794538,802.0947641
48815,48816,0.670741892,541.7958288
48816,48817,0.617935379,560.6710403
48817,48818,0.247441451,690.9865332
48818,48819,0.080545474,799.1796191
48819,48820,0.420408654,626.2656573
48820,48821,0.672131868,541.2804375
48821,48822,0.110269789,770.7974423
48822,48823,0.538094114,587.5114044
48823,48824,0.293445872,671.878201
48824,48825,0.35657348,648.2838814
48825,48826,0.103449085,776.645098
48826,48827,0.509967877,596.7380785
48827,48828,0.149606573,742.1430498
48828,48829,0.078997946,800.9041059
48829,48830,0.099711764,779.9952812
48830,48831,0.134262169,752.4578382
48831,48832,0.104728533,775.5227905
48832,48833,0.513128867,595.703247
48833,48834,0.106027511,774.3956698
48834,48835,0.567296403,577.8461908
48835,48836,0.186800048,720.322748
48836,48837,0.289644879,673.3835488
48837,48838,0.165511082,732.3345112
48838,48839,0.116182789,765.9791978
48839,48840,0.163466257,733.5516099
48840,48841,0.151379148,741.0088769
48841,48842,0.080126879,799.6430745
48842,48843,0.411725364,629.189297
48843,48844,0.234241456,696.8932826
48844,48845,0.234713779,696.6780375
48845,48846,0.134350128,752.395955
48846,48847,0.441084083,619.3672562
48847,48848,0.222482602,702.352832
48848,48849,0.095481605,783.9247667
48849,48850,0.210786541,707.9916124
48850,48851,0.706728203,528.0531093
48851,48852,0.09489498,784.4819183
48852,48853,0.086408066,792.9091839
48853,48854,0.771411132,500.5069526
48854,48855,0.084807438,794.5818516
48855,48856,0.926405959,392.8211742
48856,48857,0.108701652,772.1131081
48857,48858,0.90293332,417.5655056
48858,48859,0.109159106,771.7275936
48859,48860,0.064504724,818.7608185
48860,48861,0.316126848,663.119244
48861,48862,0.157366816,737.2564935
48862,48863,0.079993671,799.7910219
48863,48864,0.159572092,735.9037772
48864,48865,0.911452776,409.2829917
48865,48866,0.404295055,631.7057242
48866,48867,0.183056467,722.3544203
48867,48868,0.899863493,420.3910241
48868,48869,0.728181513,519.392985
48869,48870,0.564692149,578.7134126
48870,48871,0.114599903,767.2476806
48871,48872,0.146628861,744.0735148
48872,48873,0.622497586,559.086684
48873,48874,0.578191244,574.2041525
48874,48875,0.139537891,748.8051118
48875,48876,0.077893184,802.1541901
48876,48877,0.120095325,762.906972
48877,48878,0.840131915,464.276629
48878,48879,0.641118864,552.5377063
48879,48880,0.520871412,593.1669033
48880,48881,0.078788478,801.1398938
48881,48882,0.706759784,528.0406449
48882,48883,0.099338439,780.3360318
48883,48884,0.153630673,739.5838739
48884,48885,0.125085383,759.1116122
48885,48886,0.164486689,732.9427204
48886,48887,0.154156384,739.2536144
48887,48888,0.093209261,786.1002861
48888,48889,0.317764618,662.5004204
48889,48890,0.110935451,770.2439049
48890,48891,0.129237271,756.0514553
48891,48892,0.69570575,532.3569921
48892,48893,0.1369276,750.5975842
48893,48894,0.93225238,385.535595
48894,48895,0.249652279,690.0182547
48895,48896,0.151312029,741.0516232
48896,48897,0.520461727,593.3011817
48897,48898,0.915747739,404.8312919
48898,48899,0.108133767,772.5936739
48899,48900,0.115140394,766.8128417
48900,48901,0.457462375,613.9520368
48901,48902,0.140572146,748.1026653
48902,48903,0.667615558,542.9510244
48903,48904,0.094333396,785.018183
48904,48905,0.20119803,712.7877558
48905,48906,0.10656708,773.9310627
48906,48907,0.602644736,565.9305364
48907,48908,0.330520557,657.7370251
48908,48909,0.306262473,666.8838679
48909,48910,0.082322402,797.2363938
48910,48911,0.10242374,777.5534084
48911,48912,0.1136506,768.0157603
48912,48913,0.138651157,749.4108465
48913,48914,0.315539088,663.3417459
48914,48915,0.097060803,782.4399796
48915,48916,0.124858996,759.2809561
48916,48917,0.170592406,729.3613489
48917,48918,0.099224113,780.4406101
48918,48919,0.339021578,654.6143784
48919,48920,0.081371867,798.2710771
48920,48921,0.07906795,800.8254332
48921,48922,0.69165414,533.9167282
48922,48923,0.841928213,463.1776001
48923,48924,0.141057542,747.7744833
48924,48925,0.083338588,796.1422066
48925,48926,0.104359179,775.8455312
48926,48927,0.916101302,404.4557212
48927,48928,0.063124095,820.6512696
48928,48929,0.082604704,796.9311954
48929,48930,0.159839538,735.7407585
48930,48931,0.219370681,703.8318081
48931,48932,0.136134101,751.1481676
48932,48933,0.176529194,725.9754217
48933,48934,0.460384645,612.9893701
48934,48935,0.229043075,699.2824937
48935,48936,0.119495619,763.3722029
48936,48937,0.209301424,708.7237661
48937,48938,0.100891873,778.9255509
48938,48939,0.100051027,779.6866031
48939,48940,0.218812127,704.0988584
48940,48941,0.331736497,657.2879422
48941,48942,0.124647453,759.4394344
48942,48943,0.274496163,679.5037986
48943,48944,0.080118022,799.6529046
48944,48945,0.31347338,664.1255195
48945,48946,0.093162291,786.1457541
48946,48947,0.754983137,507.9448667
48947,48948,0.818064994,477.0306919
48948,48949,0.163582114,733.4823248
48949,48950,0.929116857,389.512087
48950,48951,0.124998758,759.1763791
48951,48952,0.109383565,771.5389515
48952,48953,0.083159127,796.3345573
48953,48954,0.108459828,772.3174785
48954,48955,0.152140926,740.5248089
48955,48956,0.133213774,753.1980844
48956,48957,0.168467983,730.59567
48957,48958,0.628415282,557.0202887
48958,48959,0.103811409,776.3260345
48959,48960,0.809830459,481.4792503
48960,48961,0.161513856,734.7251826
48961,48962,0.101911496,778.0102046
48962,48963,0.840390329,464.119142
48963,48964,0.785135746,493.9994556
48964,48965,0.098059,781.5125451
48965,48966,0.078940302,800.9689359
48966,48967,0.585727861,571.6700275
48967,48968,0.160085318,735.5911407
48968,48969,0.92684688,392.2906919
48969,48970,0.268880974,681.8251508
48970,48971,0.304360986,667.6172229
48971,48972,0.85818747,452.7341023
48972,48973,0.090084221,789.1712545
48973,48974,0.105348675,774.9831652
48974,48975,0.375475999,641.6194481
48975,48976,0.302910525,668.1783621
48976,48977,0.463635019,611.9196685
48977,48978,0.284955025,675.2571519
48978,48979,0.115218496,766.7501536
48979,48980,0.169619586,729.9250444
48980,48981,0.444108087,618.3645828
48981,48982,0.60447799,565.3038083
48982,48983,0.466544172,610.9631278
48983,48984,0.150895923,741.3169781
48984,48985,0.921980222,397.9898764
48985,48986,0.438325031,620.2833424
48986,48987,0.096146022,783.2974171
48987,48988,0.84297738,462.5309893
48988,48989,0.107680246,772.979056
48989,48990,0.366808272,644.6573989
48990,48991,0.43163622,622.509603
48991,48992,0.18242214,722.7018559
48992,48993,0.076938766,803.2472916
48993,48994,0.713831019,525.2295822
48994,48995,0.529982573,590.177918
48995,48996,0.159071741,736.2093559
48996,48997,0.080046627,799.7321794
48997,48998,0.203352922,711.6953451
48998,48999,0.616363054,561.215388
48999,49000,0.125111527,759.0920726
49000,49001,0.823860771,473.8049484
49001,49002,0.136001213,751.2406384
49002,49003,0.29069886,672.9649693
49003,49004,0.087858776,791.4172452
49004,49005,0.441411471,619.2586351
49005,49006,0.252621378,688.7268302
49006,49007,0.507266199,597.6223323
49007,49008,0.081942917,797.6481621
49008,49009,0.131576114,754.3643256
49009,49010,0.669647109,542.2009854
49010,49011,0.182343603,722.7449377
49011,49012,0.747419469,511.2554718
49012,49013,0.8282716,471.2936746
49013,49014,0.134911288,752.0019561
49014,49015,0.097790466,781.7612119
49015,49016,0.71632206,524.2294543
49016,49017,0.51748078,594.2779567
49017,49018,0.105360636,774.9727847
49018,49019,0.586704405,571.3407106
49019,49020,0.452677196,615.5305058
49020,49021,0.615675603,561.4531221
49021,49022,0.900846066,419.4951414
49022,49023,0.133503057,752.9933379
49023,49024,0.361277306,646.6116496
49024,49025,0.676330182,539.7168785
49025,49026,0.910819371,409.9229147
49026,49027,0.268798843,681.8593294
49027,49028,0.078313017,801.677232
49028,49029,0.160982632,735.0464768
49029,49030,0.115027559,766.9034735
49030,49031,0.217461468,704.7466576
49031,49032,0.59764575,567.6345811
49032,49033,0.500089883,599.9705903
49033,49034,0.241876564,693.4498486
49034,49035,0.098702198,780.9193922
49035,49036,0.508982295,597.0606768
49036,49037,0.221791998,702.6797646
49037,49038,0.196581233,715.1580675
49038,49039,0.592265394,569.4609231
49039,49040,0.719634813,522.8911575
49040,49041,0.599153612,567.12133
49041,49042,0.303186007,668.07167
49042,49043,0.460665125,612.8970214
49043,49044,0.090312977,788.943231
49044,49045,0.098359148,781.2353207
49045,49046,0.241122912,693.7864005
49046,49047,0.492915877,602.3180802
49047,49048,0.139652545,748.7270266
49048,49049,0.108720452,772.0972365
49049,49050,0.079538355,800.2984227
49050,49051,0.250525747,689.6372798
49051,49052,0.802592691,485.2691034
49052,49053,0.099415748,780.2653749
49053,49054,0.514107702,595.3827344
49054,49055,0.124790638,759.3321416
49055,49056,0.435519038,621.2163144
49056,49057,0.61865893,560.4202563
49057,49058,0.073081444,807.7958213
49058,49059,0.16003045,735.6245253
49059,49060,0.085293892,794.0704979
49060,49061,0.09491781,784.4601778
49061,49062,0.216030488,705.4361579
49062,49063,0.100458791,779.316828
49063,49064,0.222025187,702.5692915
49064,49065,0.074888211,805.6385007
49065,49066,0.098341563,781.2515418
49066,49067,0.41243819,628.9486189
49067,49068,0.88320635,434.5063167
49068,49069,0.465811548,611.2039443
49069,49070,0.154264217,739.1859859
49070,49071,0.623570075,558.7131481
49071,49072,0.594276012,568.77933
49072,49073,0.082724733,796.8017188
49073,49074,0.254404894,687.9559106
49074,49075,0.151611072,740.8612906
49075,49076,0.230490443,698.613497
49076,49077,0.931250542,386.824333
49077,49078,0.286893497,674.4805136
49078,49079,0.636356865,554.2258222
49079,49080,0.08634568,792.9738499
49080,49081,0.084259138,795.1614172
49081,49082,0.101301067,778.5572235
49082,49083,0.145904094,744.5482871
49083,49084,0.090216682,789.0391542
49084,49085,0.095607969,783.8051525
49085,49086,0.538481642,587.3838573
49086,49087,0.098440834,781.1600038
49087,49088,0.104054635,776.112401
49088,49089,0.797209124,488.0205646
49089,49090,0.311077071,665.0382563
49090,49091,0.345718076,652.1814226
49091,49092,0.859366945,451.938568
49092,49093,0.797932103,487.6542648
49093,49094,0.18148766,723.2154063
49094,49095,0.08535696,794.0043955
49095,49096,0.518749711,593.8622165
49096,49097,0.11627152,765.9085367
49097,49098,0.111077528,770.1261362
49098,49099,0.613715356,562.1301408
49099,49100,0.081062158,798.6105833
49100,49101,0.765898477,503.0428899
49101,49102,0.096980365,782.5150853
49102,49103,0.12851347,756.5788348
49103,49104,0.109450907,771.4824214
49104,49105,0.890753228,428.346124
49105,49106,0.089491468,789.7645463
49106,49107,0.110392307,770.695342
49107,49108,0.076837989,803.3634364
49108,49109,0.373436281,642.3317524
49109,49110,0.419738347,626.4907332
49110,49111,0.074650606,805.9194548
49111,49112,0.762447868,504.6091726
49112,49113,0.108695085,772.1186527
49113,49114,0.484660031,605.0208135
49114,49115,0.085825597,793.514593
49115,49116,0.677288401,539.3585403
49116,49117,0.303729762,667.8612385
49117,49118,0.174787672,726.9592267
49118,49119,0.211303098,707.7378398
49119,49120,0.610581995,563.2096923
49120,49121,0.086857326,792.4447492
49121,49122,0.132944514,753.3889976
49122,49123,0.904634765,415.964954
49123,49124,0.693787848,533.0967575
49124,49125,0.742098297,513.5453187
49125,49126,0.930798932,387.3995924
49126,49127,0.244428519,692.3155112
49127,49128,0.447573041,617.217385
49128,49129,0.21629819,705.3069182
49129,49130,0.408052105,630.431542
49130,49131,0.103518259,776.5841069
49131,49132,0.073881659,806.8343605
49132,49133,0.892517194,426.8527222
49133,49134,0.485211882,604.8400838
49134,49135,0.75268258,508.9589734
49135,49136,0.098965801,780.6772934
49136,49137,0.149110557,742.4624041
49137,49138,0.569154845,577.2265711
49138,49139,0.132284959,753.8580283
49139,49140,0.119507922,763.3626384
49140,49141,0.159496389,735.9499613
49141,49142,0.428457524,623.5704408
49142,49143,0.079730348,800.0841445
49143,49144,0.16115531,734.941944
49144,49145,0.104344842,775.8580791
49145,49146,0.101470829,778.4048032
49146,49147,0.168912014,730.3366612
49147,49148,0.749023688,510.5588944
49148,49149,0.114099159,767.6521381
49149,49150,0.084116733,795.3125026
49150,49151,0.438084881,620.3631383
49151,49152,0.082540356,797.0006788
49152,49153,0.590338408,570.1131829
49153,49154,0.1233566,760.4115136
49154,49155,0.369086115,643.856202
49155,49156,0.125739291,758.6239408
49156,49157,0.107534528,773.1031837
49157,49158,0.934145066,383.0518895
